Branch,Cutoff,Category,College,College Code,Location
EE,80539,3BG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
IE,40218,3BG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
ME,,3BG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
AD,150365,SCG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
BS,,SCG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
CE,178597,SCG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
CS,67971,SCG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
EC,122567,SCG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
EE,153172,SCG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
IE,97725,SCG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
ME,,SCG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
AD,,STG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
BS,,STG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
CE,175456,STG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
CS,52600,STG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
EC,60712,STG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
EE,79506,STG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
IE,,STG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
ME,,STG,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
AD,110302,GMK,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
BS,,GMK,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
CE,179690,GMK,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
CS,34751,GMK,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
EC,61436,GMK,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
EE,,GMK,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
IE,80793,GMK,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
ME,,GMK,Channabasaveshwara Institute of Technology Gubbi,E101,Tumkur
AD,43263,GM,DONBOSCO Institute of Technology,E102,Bangalore
BS,,GM,DONBOSCO Institute of Technology,E102,Bangalore
CA CS,45040,GM,DONBOSCO Institute of Technology,E102,Bangalore
CE,182974,GM,DONBOSCO Institute of Technology,E102,Bangalore
CS,23285,GM,DONBOSCO Institute of Technology,E102,Bangalore
EC,55426,GM,DONBOSCO Institute of Technology,E102,Bangalore
EE,89813,GM,DONBOSCO Institute of Technology,E102,Bangalore
IE,35709,GM,DONBOSCO Institute of Technology,E102,Bangalore
ME,172105,GM,DONBOSCO Institute of Technology,E102,Bangalore
AD,53757,1G,DONBOSCO Institute of Technology,E102,Bangalore
BS,,1G,DONBOSCO Institute of Technology,E102,Bangalore
CA CS,66750,1G,DONBOSCO Institute of Technology,E102,Bangalore
CE,,1G,DONBOSCO Institute of Technology,E102,Bangalore
CS,33225,1G,DONBOSCO Institute of Technology,E102,Bangalore
EC,69832,1G,DONBOSCO Institute of Technology,E102,Bangalore
EE,132132,1G,DONBOSCO Institute of Technology,E102,Bangalore
IE,42797,1G,DONBOSCO Institute of Technology,E102,Bangalore
ME,,1G,DONBOSCO Institute of Technology,E102,Bangalore
AD,51095,2AG,DONBOSCO Institute of Technology,E102,Bangalore
BS,,2AG,DONBOSCO Institute of Technology,E102,Bangalore
CA CS,56283,2AG,DONBOSCO Institute of Technology,E102,Bangalore
CE,,2AG,DONBOSCO Institute of Technology,E102,Bangalore
CS,28022,2AG,DONBOSCO Institute of Technology,E102,Bangalore
EC,78365,2AG,DONBOSCO Institute of Technology,E102,Bangalore
EE,122094,2AG,DONBOSCO Institute of Technology,E102,Bangalore
IE,43374,2AG,DONBOSCO Institute of Technology,E102,Bangalore
ME,,2AG,DONBOSCO Institute of Technology,E102,Bangalore
AD,55452,2BG,DONBOSCO Institute of Technology,E102,Bangalore
BS,,2BG,DONBOSCO Institute of Technology,E102,Bangalore
CA CS,52995,2BG,DONBOSCO Institute of Technology,E102,Bangalore
CE,,2BG,DONBOSCO Institute of Technology,E102,Bangalore
CS,40448,2BG,DONBOSCO Institute of Technology,E102,Bangalore
EC,83110,2BG,DONBOSCO Institute of Technology,E102,Bangalore
EE,137249,2BG,DONBOSCO Institute of Technology,E102,Bangalore
IE,46861,2BG,DONBOSCO Institute of Technology,E102,Bangalore
ME,,2BG,DONBOSCO Institute of Technology,E102,Bangalore
AD,46400,3AG,DONBOSCO Institute of Technology,E102,Bangalore
BS,,3AG,DONBOSCO Institute of Technology,E102,Bangalore
CA CS,45400,3AG,DONBOSCO Institute of Technology,E102,Bangalore
CE,,3AG,DONBOSCO Institute of Technology,E102,Bangalore
CS,23865,3AG,DONBOSCO Institute of Technology,E102,Bangalore
EC,56604,3AG,DONBOSCO Institute of Technology,E102,Bangalore
EE,98204,3AG,DONBOSCO Institute of Technology,E102,Bangalore
IE,36448,3AG,DONBOSCO Institute of Technology,E102,Bangalore
ME,,3AG,DONBOSCO Institute of Technology,E102,Bangalore
AD,45315,3BG,DONBOSCO Institute of Technology,E102,Bangalore
BS,,3BG,DONBOSCO Institute of Technology,E102,Bangalore
CA CS,47463,3BG,DONBOSCO Institute of Technology,E102,Bangalore
CE,,3BG,DONBOSCO Institute of Technology,E102,Bangalore
CS,25231,3BG,DONBOSCO Institute of Technology,E102,Bangalore
EC,59692,3BG,DONBOSCO Institute of Technology,E102,Bangalore
EE,105187,3BG,DONBOSCO Institute of Technology,E102,Bangalore
IE,38927,3BG,DONBOSCO Institute of Technology,E102,Bangalore
ME,,3BG,DONBOSCO Institute of Technology,E102,Bangalore
AD,73660,GMK,DONBOSCO Institute of Technology,E102,Bangalore
BS,,GMK,DONBOSCO Institute of Technology,E102,Bangalore
CA CS,60920,GMK,DONBOSCO Institute of Technology,E102,Bangalore
CE,,GMK,DONBOSCO Institute of Technology,E102,Bangalore
CS,34237,GMK,DONBOSCO Institute of Technology,E102,Bangalore
EC,68288,GMK,DONBOSCO Institute of Technology,E102,Bangalore
EE,154872,GMK,DONBOSCO Institute of Technology,E102,Bangalore
IE,54839,GMK,DONBOSCO Institute of Technology,E102,Bangalore
ME,,GMK,DONBOSCO Institute of Technology,E102,Bangalore
AD,132796,SCG,DONBOSCO Institute of Technology,E102,Bangalore
BS,,SCG,DONBOSCO Institute of Technology,E102,Bangalore
CA CS,136807,SCG,DONBOSCO Institute of Technology,E102,Bangalore
CE,,SCG,DONBOSCO Institute of Technology,E102,Bangalore
CS,64151,SCG,DONBOSCO Institute of Technology,E102,Bangalore
EC,142928,SCG,DONBOSCO Institute of Technology,E102,Bangalore
EE,165044,SCG,DONBOSCO Institute of Technology,E102,Bangalore
IE,114808,SCG,DONBOSCO Institute of Technology,E102,Bangalore
ME,,SCG,DONBOSCO Institute of Technology,E102,Bangalore
AD,62279,STG,DONBOSCO Institute of Technology,E102,Bangalore
BS,,STG,DONBOSCO Institute of Technology,E102,Bangalore
CA CS,83518,STG,DONBOSCO Institute of Technology,E102,Bangalore
CE,,STG,DONBOSCO Institute of Technology,E102,Bangalore
CS,50811,STG,DONBOSCO Institute of Technology,E102,Bangalore
EC,112507,STG,DONBOSCO Institute of Technology,E102,Bangalore
EE,,STG,DONBOSCO Institute of Technology,E102,Bangalore
IE,77604,STG,DONBOSCO Institute of Technology,E102,Bangalore
ME,,STG,DONBOSCO Institute of Technology,E102,Bangalore
AD,29089,1G,Global Academy of Technology,E103,Bangalore
AE,91219,1G,Global Academy of Technology,E103,Bangalore
AI,24838,1G,Global Academy of Technology,E103,Bangalore
CE,103984,1G,Global Academy of Technology,E103,Bangalore
CS,22713,1G,Global Academy of Technology,E103,Bangalore
EC,44850,1G,Global Academy of Technology,E103,Bangalore
EE,82051,1G,Global Academy of Technology,E103,Bangalore
IE,24342,1G,Global Academy of Technology,E103,Bangalore
AD,21574,GM,Global Academy of Technology,E103,Bangalore
AE,50672,GM,Global Academy of Technology,E103,Bangalore
AI,19680,GM,Global Academy of Technology,E103,Bangalore
CE,97018,GM,Global Academy of Technology,E103,Bangalore
CS,13980,GM,Global Academy of Technology,E103,Bangalore
EC,27657,GM,Global Academy of Technology,E103,Bangalore
EE,61689,GM,Global Academy of Technology,E103,Bangalore
IE,18643,GM,Global Academy of Technology,E103,Bangalore
ME,170286,GM,Global Academy of Technology,E103,Bangalore
AD,26860,2AG,Global Academy of Technology,E103,Bangalore
AE,63527,2AG,Global Academy of Technology,E103,Bangalore
AI,26307,2AG,Global Academy of Technology,E103,Bangalore
CE,139077,2AG,Global Academy of Technology,E103,Bangalore
CS,17600,2AG,Global Academy of Technology,E103,Bangalore
EC,36458,2AG,Global Academy of Technology,E103,Bangalore
EE,70668,2AG,Global Academy of Technology,E103,Bangalore
AD,39210,2BG,Global Academy of Technology,E103,Bangalore
AE,61190,2BG,Global Academy of Technology,E103,Bangalore
AI,37978,2BG,Global Academy of Technology,E103,Bangalore
CS,28445,2BG,Global Academy of Technology,E103,Bangalore
EC,52723,2BG,Global Academy of Technology,E103,Bangalore
EE,109776,2BG,Global Academy of Technology,E103,Bangalore
IE,32228,2BG,Global Academy of Technology,E103,Bangalore
AD,23348,3AG,Global Academy of Technology,E103,Bangalore
AE,55717,3AG,Global Academy of Technology,E103,Bangalore
AI,21671,3AG,Global Academy of Technology,E103,Bangalore
CE,103765,3AG,Global Academy of Technology,E103,Bangalore
CS,14422,3AG,Global Academy of Technology,E103,Bangalore
EC,28101,3AG,Global Academy of Technology,E103,Bangalore
EE,68081,3AG,Global Academy of Technology,E103,Bangalore
IE,19076,3AG,Global Academy of Technology,E103,Bangalore
AD,23436,3BG,Global Academy of Technology,E103,Bangalore
AE,60225,3BG,Global Academy of Technology,E103,Bangalore
AI,23573,3BG,Global Academy of Technology,E103,Bangalore
CE,145222,3BG,Global Academy of Technology,E103,Bangalore
CS,15087,3BG,Global Academy of Technology,E103,Bangalore
EC,28934,3BG,Global Academy of Technology,E103,Bangalore
EE,81565,3BG,Global Academy of Technology,E103,Bangalore
IE,20395,3BG,Global Academy of Technology,E103,Bangalore
AD,100706,SCG,Global Academy of Technology,E103,Bangalore
AE,101177,SCG,Global Academy of Technology,E103,Bangalore
AI,79378,SCG,Global Academy of Technology,E103,Bangalore
CE,151227,SCG,Global Academy of Technology,E103,Bangalore
CS,44765,SCG,Global Academy of Technology,E103,Bangalore
EC,100451,SCG,Global Academy of Technology,E103,Bangalore
EE,129376,SCG,Global Academy of Technology,E103,Bangalore
IE,84266,SCG,Global Academy of Technology,E103,Bangalore
AE,76952,STG,Global Academy of Technology,E103,Bangalore
CE,150396,STG,Global Academy of Technology,E103,Bangalore
CS,30108,STG,Global Academy of Technology,E103,Bangalore
EC,56302,STG,Global Academy of Technology,E103,Bangalore
EE,79487,STG,Global Academy of Technology,E103,Bangalore
IE,41343,STG,Global Academy of Technology,E103,Bangalore
AD,59693,GMK,Global Academy of Technology,E103,Bangalore
AE,52095,GMK,Global Academy of Technology,E103,Bangalore
AI,42281,GMK,Global Academy of Technology,E103,Bangalore
CE,98480,GMK,Global Academy of Technology,E103,Bangalore
CS,27240,GMK,Global Academy of Technology,E103,Bangalore
EC,50949,GMK,Global Academy of Technology,E103,Bangalore
EE,86347,GMK,Global Academy of Technology,E103,Bangalore
IE,34597,GMK,Global Academy of Technology,E103,Bangalore
CA CS,48214,GM,Nagarjuna College of Engineering and Technology,E104,Bangalore
CE,179608,GM,Nagarjuna College of Engineering and Technology,E104,Bangalore
CS,31123,GM,Nagarjuna College of Engineering and Technology,E104,Bangalore
DS,51136,GM,Nagarjuna College of Engineering and Technology,E104,Bangalore
EC,63978,GM,Nagarjuna College of Engineering and Technology,E104,Bangalore
IE,44768,GM,Nagarjuna College of Engineering and Technology,E104,Bangalore
CA CS,60409,1G,Nagarjuna College of Engineering and Technology,E104,Bangalore
CE,,1G,Nagarjuna College of Engineering and Technology,E104,Bangalore
CS,40250,1G,Nagarjuna College of Engineering and Technology,E104,Bangalore
DS,,1G,Nagarjuna College of Engineering and Technology,E104,Bangalore
EC,89258,1G,Nagarjuna College of Engineering and Technology,E104,Bangalore
IE,49428,1G,Nagarjuna College of Engineering and Technology,E104,Bangalore
CA CS,53457,2AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CE,,2AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CS,40185,2AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
DS,66650,2AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
EC,84202,2AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
IE,53958,2AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CA CS,51264,2BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CE,,2BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CS,39808,2BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
DS,55938,2BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
EC,85331,2BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
IE,51271,2BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CA CS,50674,3AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CE,,3AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CS,33067,3AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
DS,56907,3AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
EC,65317,3AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
IE,44909,3AG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CA CS,50036,3BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CE,,3BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CS,34685,3BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
DS,52440,3BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
EC,64897,3BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
IE,46535,3BG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CA CS,99544,SCG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CE,,SCG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CS,74707,SCG,Nagarjuna College of Engineering and Technology,E104,Bangalore
DS,127499,SCG,Nagarjuna College of Engineering and Technology,E104,Bangalore
EC,143763,SCG,Nagarjuna College of Engineering and Technology,E104,Bangalore
IE,77764,SCG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CA CS,,STG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CE,,STG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CS,34103,STG,Nagarjuna College of Engineering and Technology,E104,Bangalore
DS,57439,STG,Nagarjuna College of Engineering and Technology,E104,Bangalore
EC,96408,STG,Nagarjuna College of Engineering and Technology,E104,Bangalore
IE,,STG,Nagarjuna College of Engineering and Technology,E104,Bangalore
CA CS,92914,GMK,Nagarjuna College of Engineering and Technology,E104,Bangalore
CE,,GMK,Nagarjuna College of Engineering and Technology,E104,Bangalore
CS,39003,GMK,Nagarjuna College of Engineering and Technology,E104,Bangalore
DS,66168,GMK,Nagarjuna College of Engineering and Technology,E104,Bangalore
EC,89795,GMK,Nagarjuna College of Engineering and Technology,E104,Bangalore
IE,47206,GMK,Nagarjuna College of Engineering and Technology,E104,Bangalore
AD,9913,GM,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AE,18865,GM,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AI,8722,GM,Nitte Meenakshi Institutute of Technology,E105,Bangalore
CE,72771,GM,Nitte Meenakshi Institutute of Technology,E105,Bangalore
CS,5527,GM,Nitte Meenakshi Institutute of Technology,E105,Bangalore
EC,11469,GM,Nitte Meenakshi Institutute of Technology,E105,Bangalore
EE,33310,GM,Nitte Meenakshi Institutute of Technology,E105,Bangalore
IE,7374,GM,Nitte Meenakshi Institutute of Technology,E105,Bangalore
ME,68556,GM,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AD,,1G,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AE,46986,1G,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AI,17755,1G,Nitte Meenakshi Institutute of Technology,E105,Bangalore
CE,98517,1G,Nitte Meenakshi Institutute of Technology,E105,Bangalore
CS,6093,1G,Nitte Meenakshi Institutute of Technology,E105,Bangalore
EC,21487,1G,Nitte Meenakshi Institutute of Technology,E105,Bangalore
EE,39672,1G,Nitte Meenakshi Institutute of Technology,E105,Bangalore
IE,11037,1G,Nitte Meenakshi Institutute of Technology,E105,Bangalore
ME,118164,1G,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AD,14552,2AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AE,35549,2AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AI,13297,2AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
CE,91388,2AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
CS,8119,2AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
EC,15903,2AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
EE,45659,2AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
IE,10049,2AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
ME,93630,2AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AD,11219,2BG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AE,21175,2BG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AI,9247,2BG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
CE,105205,2BG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
CS,8650,2BG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
EC,22096,2BG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
EE,42608,2BG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
IE,9652,2BG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
ME,78777,2BG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AD,10033,3AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AE,21590,3AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
AI,9047,3AG,Nitte Meenakshi Institutute of Technology,E105,Bangalore
